Case	Rho
757	f6e1ec78-5ad9-4879-9b7e-262d17b166ad	0.899082269304869
758	f6ed684f-ee7a-496c-80d5-6eacd494d16a	0.878547604148192
759	f72c1d69-da35-459f-8542-59bfd6c09c23	0.885490311138708
760	f7ab565c-83b5-4988-b9be-8a46f65dca8c	0.84439658618715
761	f801aeed-dc43-49d7-a319-84c8851979d9	0.885663373406648
762	f947d67f-4aa2-4eb9-977e-21a5ae563613	0.908145460726087
763	f954de05-1b44-4087-8933-6cc72d81028d	0.903196901226362
764	f9eb88f7-9293-46bf-ace4-a746e4ff80dc	0.901270491129528
765	fa176764-a76f-44c7-b97a-cd6d21e052be	0.809526270897014
766	fb356957-f620-4d99-b675-1355a1d9f932	0.87655868786409
767	fb3607eb-858e-4ecd-8477-95140658c6d2	0.922908027587299
768	fb57c598-b45b-478a-9d34-ca1f050d5b7c	0.826355571137848
769	fc18d029-9be2-4fa0-9aef-6d647dc55f0b	0.913731481234643
770	fcef8cb5-fb2c-4bfb-82cd-6b9f3145182c	0.880983082189839
771	fe15c48b-116d-461e-9b40-68514730fd18	0.889965162753212
772	fec0da58-1047-44d2-b6d1-c18cceed43dc	0.86685217066555
773	ff0f875f-113a-4c0f-8c0a-4259cd496e6d	0.888177843666451
